Region,TownSize,Gender,Age,EducationYears,JobCategory,UnionMember,EmploymentLength,Retired,HHIncome,DebtToIncomeRatio,CreditDebt,OtherDebt,X,LoanDefault,MaritalStatus,HouseholdSize,NumberPets,NumberCats,NumberDogs,NumberBirds,HomeOwner,CarsOwned,CarOwnership,CarBrand,CarValue,CommuteTime,PoliticalPartyMem,Votes,CreditCard,CardTenure,CardItemsMonthly,CardSpendMonth,ActiveLifestyle,PhoneCoTenure,VoiceLastMonth,VoiceOverTenure,EquipmentRental,EquipmentLastMonth,EquipmentOverTenure,CallingCard,WirelessData,DataLastMonth,DataOverTenure,Multiline,VM,Pager,Internet,CallerID,CallWait,CallForward,ThreeWayCalling,EBilling,TVWatchingHours,OwnsPC,OwnsMobileDevice,OwnsGameSystem,OwnsFax,NewsSubscriber,TotalOverTenure,TotalByTenure,TotalLastMonth,TotalServices,TotalDevices,LastMonthGroup,CardSpendGroup,TenureGroup,segment,CustomerValue,probValue,ValueGroup,kmeans_segment
4,3,Female,30,15,Professional,Yes,3,No,22000,10.8,0.912384,1.463616,NA,Yes,Unmarried,1,6,2,4,0,1,1,Own,Domestic," $ 12,900.00 ",38,No,No,Visa,12,7,1381.3,Yes,58,100.05,1945.45,Yes,37.5,2201,Yes,No,0,0,Yes,No,No,Yes,Yes,Yes,No,No,No,18,Yes,Yes,Yes,No,Yes,4146.45,71.49051724137931,137.55,5,4,High,Low,Long,6,High,0.058933672904133816,Low,2
4,5,Female,45,18,Crafts,No,14,No,105000,9.6,3.36672,6.71328,NA,No,Unmarried,1,10,0,0,0,1,4,Own,Foreign," $ 56,000.00 ",32,No,No,Visa,11,9,1225.5,Yes,21,11.1,75.5,Yes,29.1,632.75,No,Yes,23.650000000000002,466.35,No,No,Yes,4,No,No,No,Yes,Yes,28,Yes,Yes,Yes,No,No,1174.6,55.93333333333333,63.85000000000001,4,5,Low,Low,Short,1,Low,0.9965950816583187,High,1
3,1,Female,74,10,Sales,No,10,No,27000,0.5,0.07857,0.05643,NA,No,Unmarried,1,5,0,0,0,0,2,Own,Foreign," $ 12,300.00 ",21,No,No,Othe,38,9,3051.9,Yes,71,61.5,1435.3,No,0,0,Yes,Yes,58.2,4017.3,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,16,No,No,No,Yes,Yes,5452.6,76.79718309859156,119.7,8,3,High,Low,Long,6,High,0.014324345722607478,Low,2
4,5,Male,56,11,Professional,No,13,No,56000,4,0.52192,1.71808,NA,No,Unmarried,1,0,0,0,0,1,3,Own,Domestic," $ 24,600.00 ",29,No,No,AMEX,27,7,5321.6,Yes,52,75.14999999999999,1276.55,No,0,0,Yes,Yes,31.1,1600.85,Yes,No,Yes,3,Yes,Yes,Yes,Yes,No,21,Yes,No,No,No,Yes,2877.3999999999996,55.334615384615375,106.25,7,3,High,High,Long,8,High,0.05723611071453592,Low,2
4,5,Male,23,15,Labor,No,2,No,18000,5,0.1953,0.7047,NA,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign," $ 7,900.00 ",23,Yes,Yes,Mast,5,8,1347.6,No,66,56.25,1242.5,Yes,66.4,4185.25,Yes,Yes,78.7,5117.8,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,16,Yes,Yes,Yes,Yes,Yes,10545.55,159.7810606060606,201.35000000000002,9,6,High,Low,Long,6,High,6.553535040575018e-4,Low,2
1,5,Male,75,9,Crafts,No,39,Yes,25000,3.1,0.423925,0.351075,NA,No,Unmarried,1,6,0,0,0,1,2,Own,Domestic," $ 15,100.00 ",22,Yes,No,Visa,39,18,4546.6,No,71,339.6,8005.1,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,20,No,No,No,No,Yes,8005.1,112.74788732394367,339.6,1,1,High,Low,Long,6,High,1.6315877023800712e-8,Low,2
5,5,Male,69,15,Sales,No,14,No,49000,20.7,0.973728,9.169272,NA,No,Unmarried,1,11,0,1,0,0,0,-1,-1," $ (1,000.00)",32,Yes,No,Mast,32,12,2766.9,No,64,51.15,1022.5,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,Yes,Yes,Yes,No,15,Yes,No,No,No,Yes,1022.5,15.9765625,51.15,5,2,Low,Low,Long,2,Low,0.6672226440796603,High,2
2,3,Female,18,9,Sales,No,0,No,16000,13.4,0.373056,1.770944,NA,Yes,Unmarried,1,5,3,2,0,0,3,Lease,Domestic," $ 6,300.00 ",32,Yes,No,Mast,0,14,4045.8,No,5,11.4,18.95,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,No,No,23,No,No,No,No,No,18.95,3.79,11.4,1,1,Low,Low,Short,1,Low,0.9998315932412382,High,1
1,1,Female,56,17,Service,No,16,No,203000,6,2.72832,9.45168,NA,No,Unmarried,1,4,4,0,0,1,2,Own,Foreign," $ 86,700.00 ",14,Yes,Yes,Disc,19,12,4854.8,No,52,27.3,455.05,Yes,36,1892.25,No,Yes,41.8,2091.9,Yes,No,No,4,Yes,Yes,Yes,Yes,Yes,12,Yes,No,Yes,Yes,No,4439.200000000001,85.36923076923078,105.1,7,4,High,Low,Long,6,High,0.08032287704549784,Low,2
1,1,Male,57,11,Professional,No,5,No,41000,2.7,0.209223,0.897777,NA,No,Unmarried,1,9,2,0,0,1,3,Own,Domestic," $ 27,200.00 ",24,No,No,AMEX,7,4,1335,No,16,14.850000000000001,105.05,No,0,0,No,No,0,0,No,No,No,No,No,No,Yes,No,No,29,No,No,Yes,No,Yes,105.05,6.565625,14.850000000000001,1,2,Low,Low,Short,1,Low,0.9998767666106396,High,1
1,1,Female,58,12,Service,No,21,No,90000,0.5,0.10755,0.34245,NA,No,Married,2,8,0,0,0,1,1,Own,Foreign," $ 36,600.00 ",26,Yes,Yes,Disc,34,12,2290.6,No,64,60.449999999999996,1262.6499999999999,No,0,0,Yes,Yes,30.150000000000002,1918.6499999999999,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,20,No,No,No,No,Yes,3181.2999999999997,49.707812499999996,90.6,7,2,High,Low,Long,6,High,0.2161162265788709,Low,2
1,1,Female,60,17,Service,Yes,13,No,69000,14.8,5.20812,5.00388,NA,No,Unmarried,1,2,2,0,0,1,5,Own,Domestic," $ 26,000.00 ",23,No,Yes,Visa,35,10,4006.3,Yes,66,55.2,1242.6,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,No,27,No,No,No,No,Yes,1242.6,18.827272727272724,55.2,1,1,Low,Low,Long,2,Low,0.36630234571015213,Low,2
3,1,Male,30,13,Sales,No,1,No,30000,8.9,0.81969,1.85031,NA,Yes,Married,4,1,0,0,0,1,4,Own,Foreign," $ 16,100.00 ",30,No,No,AMEX,12,15,5465,Yes,36,18.3,261.25,Yes,32.849999999999994,1175.5,No,No,0,0,No,Yes,No,Yes,Yes,No,No,No,Yes,25,Yes,Yes,Yes,No,No,1436.75,39.90972222222222,51.14999999999999,4,4,Low,High,Short,3,Low,0.8874502881810109,High,1
1,1,Female,33,12,Service,No,5,No,34000,8.4,1.745016,1.110984,NA,No,Married,2,6,1,0,0,1,1,Own,Domestic," $ 17,900.00 ",16,Yes,No,Disc,15,6,1820.6,No,42,35.4,459.45,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,Yes,No,17,No,No,No,No,No,459.45,10.939285714285713,35.4,4,1,Low,Low,Long,2,Low,0.9903916731938374,High,1
3,1,Male,40,13,Sales,No,1,No,41000,6.9,1.355091,1.473909,NA,Yes,Married,4,1,0,0,1,1,6,Own,Foreign," $ 15,500.00 ",23,Yes,No,Mast,7,5,1159.7,No,7,11.7,22,Yes,21.75,148.4,No,No,0,0,No,No,No,2,No,No,No,No,No,23,Yes,Yes,Yes,No,No,170.4,24.342857142857145,33.45,1,4,Low,Low,Short,1,Low,0.9998798195420239,High,1
4,5,Female,49,13,Sales,No,6,No,53000,10.4,2.722928,2.789072,NA,No,Married,3,9,0,4,0,1,0,-1,-1," $ (1,000.00)",23,No,Yes,Disc,25,10,2072.1,No,47,53.1,768.4499999999999,No,0,0,Yes,No,0,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,24,Yes,No,Yes,No,Yes,768.4499999999999,16.349999999999998,53.1,6,3,Low,Low,Long,2,Low,0.9477593021706348,High,2
4,4,Female,21,16,Sales,No,0,No,21000,10.2,0.20349,1.93851,NA,No,Unmarried,1,3,1,2,0,0,3,Own,Domestic," $ 9,100.00 ",27,No,Yes,Visa,1,9,1545.3,No,2,6.6,2.5,Yes,17.9,16.1,No,No,0,0,No,No,No,3,No,No,No,No,Yes,15,Yes,No,Yes,No,No,18.6,9.3,24.5,1,3,Low,Low,Short,1,Low,0.9999473084270226,High,1
5,4,Male,43,12,Professional,No,10,No,85000,7.5,2.377875,3.997125,NA,No,Unmarried,1,3,1,0,0,1,2,Own,Foreign," $ 61,600.00 ",32,No,Yes,Disc,21,13,2775.9,No,44,38.55,575.4,No,0,0,Yes,No,0,0,No,No,No,Yes,Yes,No,Yes,Yes,No,14,Yes,No,No,No,No,575.4,13.077272727272726,38.55,4,2,Low,Low,Long,2,Low,0.9740334751778125,High,1
4,1,Female,31,15,Crafts,No,8,No,30000,19.9,2.30442,3.66558,NA,Yes,Unmarried,2,5,0,0,0,0,3,Own,Domestic," $ 18,800.00 ",16,No,Yes,Mast,13,4,1101.2,Yes,65,25.5,561.5,Yes,32.65,2106.25,Yes,Yes,27.4,1730.4,Yes,No,No,2,No,No,No,No,Yes,25,Yes,Yes,Yes,No,Yes,4398.15,67.66384615384615,85.55,3,4,High,Low,Long,6,High,0.4135883475002293,Low,2
2,1,Female,39,11,Service,No,9,No,49000,3.5,0.965545,0.749455,NA,No,Unmarried,1,9,0,0,0,0,2,Own,Foreign," $ 21,300.00 ",28,Yes,Yes,Mast,21,7,1509.7,Yes,53,32.849999999999994,546.8499999999999,No,0,0,Yes,No,0,0,No,No,No,Yes,No,No,No,No,No,25,Yes,No,No,No,Yes,546.8499999999999,10.317924528301885,32.849999999999994,1,2,Low,Low,Long,2,Low,0.9774406501376492,High,2
1,1,Female,73,14,Crafts,Yes,20,Yes,12000,5.7,0.264708,0.419292,NA,No,Unmarried,1,10,2,0,0,0,2,Own,Foreign," $ 7,700.00 ",26,Yes,Yes,Visa,15,4,683.7,Yes,28,25.650000000000002,264.4,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,21,No,Yes,No,No,No,264.4,9.442857142857141,25.650000000000002,0,2,Low,Low,Short,1,Low,0.999428693859227,High,1
2,4,Female,77,18,Labor,No,44,Yes,162000,2.8,2.317896,2.218104,NA,No,Unmarried,1,1,1,0,0,1,3,Own,Foreign," $ 93,900.00 ",24,Yes,Yes,Disc,40,7,1700.5,No,72,121.05,2945.1,No,0,0,Yes,No,0,0,Yes,No,No,Yes,No,No,No,No,Yes,21,Yes,Yes,Yes,No,Yes,2945.1,40.90416666666667,121.05,2,4,High,Low,Long,6,High,0.02765115974503972,Low,2
5,4,Female,27,15,Sales,No,0,No,38000,8.4,1.251264,1.940736,NA,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign," $ 21,000.00 ",29,No,Yes,Disc,2,9,2134.8,No,4,13.05,17.35,Yes,31.35,80.8,Yes,No,0,0,No,Yes,Yes,3,Yes,No,Yes,Yes,Yes,25,Yes,Yes,Yes,No,No,98.15,24.5375,44.400000000000006,6,5,Low,Low,Short,1,Low,0.9996971025731778,High,1
2,3,Male,38,10,Crafts,No,13,No,33000,12.7,0.808863,3.382137,NA,No,Unmarried,1,7,1,0,0,1,1,Lease,Domestic," $ 19,100.00 ",31,Yes,Yes,Mast,20,8,1920,Yes,54,29.7,501.7,No,0,0,Yes,No,0,0,Yes,No,No,No,No,No,No,No,Yes,18,No,Yes,Yes,No,Yes,501.7,9.290740740740741,29.7,1,3,Low,Low,Long,2,Low,0.9728843773952458,High,2
3,2,Female,22,17,Professional,No,0,No,38000,12.2,1.863672,2.772328,NA,Yes,Unmarried,1,6,0,2,1,0,0,-1,-1," $ (1,000.00)",29,Yes,Yes,Mast,3,15,4440.2,Yes,3,4.35,13.75,No,0,0,Yes,Yes,20.2,44.9,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,29,Yes,Yes,Yes,Yes,No,58.65,19.55,24.549999999999997,7,5,Low,Low,Short,1,Low,0.9996279378713602,High,1
4,3,Male,57,20,Professional,Yes,10,No,66000,2.4,0.6732,0.9108,NA,No,Unmarried,2,2,0,2,0,1,2,Own,Foreign," $ 38,400.00 ",20,No,No,Mast,4,0,2766.9,Yes,17,11.25,53.55,No,0,0,Yes,Yes,24.150000000000002,359.45,No,Yes,No,No,No,Yes,Yes,Yes,Yes,17,No,Yes,Yes,No,No,413,24.294117647058822,35.400000000000006,5,3,Low,Low,Short,1,Low,0.9988748211953498,High,1
2,3,Male,37,9,Sales,No,4,No,17000,4.8,0.147696,0.668304,NA,No,Unmarried,1,0,0,0,0,0,3,Own,Domestic," $ 7,800.00 ",33,No,No,Visa,9,9,1554.2,Yes,20,10.5,56.849999999999994,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,20,No,Yes,No,No,No,56.849999999999994,2.8425,10.5,0,2,Low,Low,Short,1,Low,0.9998289176725201,High,1
1,5,Male,18,13,Sales,Yes,0,No,13000,8,0.63128,0.40872000000000003,NA,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign," $ 5,400.00 ",21,Yes,No,AMEX,0,10,1656.1,Yes,9,24.3,52.5,No,0,0,Yes,Yes,25.05,218.5,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,27,Yes,No,Yes,Yes,Yes,271,30.11111111111111,49.35,7,4,Low,Low,Short,1,Low,0.9994837181952397,High,1
4,5,Male,44,20,Sales,No,2,No,112000,3,0.61488,2.74512,NA,No,Unmarried,1,2,0,0,2,1,3,Own,Domestic," $ 48,900.00 ",25,No,No,Disc,13,7,3445.3,No,29,17.7,152.45000000000002,No,0,0,No,No,0,0,No,No,No,No,Yes,No,No,No,No,27,Yes,No,No,No,No,152.45000000000002,5.256896551724139,17.7,1,2,Low,Low,Short,1,Low,0.9976726651630207,High,1
4,5,Female,19,13,Professional,No,0,No,17000,2.3,0.170085,0.220915,NA,No,Married,7,0,0,0,0,1,2,Lease,Foreign," $ 6,900.00 ",23,Yes,Yes,Disc,1,5,758.4,No,4,17.55,19.95,No,0,0,No,No,0,0,No,No,No,Yes,No,No,No,No,Yes,14,Yes,No,No,No,No,19.95,4.9875,17.55,1,2,Low,Low,Short,1,Low,0.9999733889239341,High,1
5,5,Male,22,17,Sales,Yes,0,No,23000,5.8,0.194764,1.139236,NA,No,Unmarried,2,3,2,1,0,1,1,Own,Domestic," $ 16,600.00 ",20,No,Yes,Mast,5,15,1555.1,Yes,9,11.55,34.2,Yes,44.3,354.6,Yes,Yes,43.4,302.8,Yes,Yes,Yes,3,Yes,Yes,Yes,Yes,No,10,Yes,No,Yes,Yes,No,691.6,76.84444444444445,99.25,9,5,High,Low,Short,5,Low,0.9913338586352178,High,1
4,3,Female,59,13,Sales,No,4,No,33000,11.3,2.054679,1.674321,NA,No,Married,2,0,0,0,0,1,0,-1,-1," $ (1,000.00)",26,No,No,Visa,16,17,3974.4,No,41,47.849999999999994,662.3499999999999,No,0,0,Yes,No,0,0,No,No,No,No,Yes,No,No,No,No,17,No,No,No,No,Yes,662.3499999999999,16.154878048780485,47.849999999999994,1,1,Low,Low,Long,2,Low,0.9342313685661126,High,1
5,5,Male,54,14,Professional,Yes,11,No,78000,0.3,0.052884,0.181116,NA,No,Unmarried,1,16,1,0,0,0,3,Lease,Domestic," $ 42,600.00 ",26,No,No,Disc,4,10,3124,No,14,31.5,149.85000000000002,Yes,36.349999999999994,480.55,Yes,Yes,30.9,409.3,No,Yes,Yes,2,Yes,Yes,Yes,Yes,No,21,Yes,Yes,No,No,No,1039.7,74.26428571428572,98.75,8,4,High,Low,Short,5,Low,0.9615571905193809,High,1
3,2,Female,24,17,Sales,No,0,No,27000,28.7,2.94462,4.80438,NA,Yes,Married,4,8,1,0,0,1,1,Own,Domestic," $ 14,700.00 ",24,No,Yes,Othe,6,10,2406.3,No,28,31.2,281.35,No,0,0,Yes,No,0,0,No,No,No,No,No,Yes,Yes,No,No,21,No,No,Yes,No,Yes,281.35,10.048214285714286,31.2,2,2,Low,Low,Short,1,Low,0.9976460058719381,High,1
5,4,Male,46,21,Sales,No,1,No,32000,4.4,0.180224,1.227776,NA,No,Unmarried,1,5,3,2,0,1,2,Own,Foreign," $ 17,200.00 ",21,Yes,No,Disc,19,13,1791.1,No,37,26.55,318.65000000000003,No,0,0,Yes,Yes,26.55,993.7,No,No,Yes,2,Yes,Yes,Yes,No,No,14,Yes,No,Yes,No,No,1312.3500000000001,35.468918918918924,53.1,5,4,Low,Low,Short,1,Low,0.9849190974563142,High,1
4,4,Female,28,19,Sales,No,0,No,53000,12.5,0.867875,5.757125,NA,Yes,Unmarried,4,2,1,0,0,0,3,Own,Domestic," $ 19,200.00 ",32,Yes,No,AMEX,4,6,3223.4,Yes,9,21.9,52.3,Yes,28.05,218.45000000000002,No,No,0,0,Yes,No,No,3,No,No,No,No,Yes,15,Yes,Yes,Yes,No,No,270.75,30.083333333333332,49.95,2,4,Low,Low,Short,1,Low,0.9985523960475154,High,1
5,5,Male,47,9,Professional,No,7,No,33000,15.1,1.524798,3.458202,NA,No,Married,4,3,1,2,0,1,2,Own,Foreign," $ 8,000.00 ",26,Yes,No,Visa,15,7,2037.7,No,30,35.4,332.6,Yes,26.8,689.6,No,Yes,22.95,644.6,Yes,No,No,No,Yes,No,Yes,Yes,No,23,Yes,Yes,Yes,Yes,Yes,1666.8000000000002,55.56000000000001,85.15,6,5,High,Low,Short,5,Low,0.949578622209911,High,1
2,1,Female,49,14,Professional,No,14,No,181000,7.8,2.32947,11.78853,NA,Yes,Unmarried,1,7,0,0,0,1,2,Own,Domestic," $ 87,600.00 ",23,No,No,Visa,26,6,1170.1,No,62,67.35,1412,Yes,51.2,3134.2,Yes,Yes,54.7,3421.75,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,17,Yes,Yes,Yes,No,Yes,7967.95,128.51532258064515,173.25,10,5,High,Low,Long,6,High,0.005784360414875284,Low,2
2,3,Male,31,16,Professional,No,5,No,60000,1.6,0.61728,0.34272,NA,No,Married,3,11,0,0,1,1,2,Lease,Domestic," $ 24,000.00 ",28,No,No,AMEX,13,12,14068.6,Yes,46,23.1,363.15000000000003,Yes,51.449999999999996,2435.9,Yes,Yes,41.05,1862.6499999999999,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,25,Yes,Yes,Yes,Yes,No,4661.7,101.34130434782608,115.6,9,6,High,High,Long,8,High,0.00026183993094978047,Low,3
4,4,Female,32,18,Service,No,4,No,72000,27.6,5.981472,13.890528,NA,Yes,Married,4,7,0,1,0,1,1,Own,Foreign," $ 40,100.00 ",28,Yes,Yes,Disc,8,15,5611.8,Yes,17,19.95,160.3,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,20,No,Yes,No,No,Yes,160.3,9.429411764705883,19.95,0,2,Low,High,Short,3,Low,0.9971974079835464,High,1
2,3,Male,31,14,Crafts,No,8,No,68000,1.7,0.568752,0.587248,NA,No,Unmarried,3,3,0,3,0,0,1,Own,Foreign," $ 55,800.00 ",27,Yes,Yes,Visa,8,11,2252.5,Yes,24,14.1,95.8,No,0,0,Yes,No,0,0,No,No,Yes,No,Yes,Yes,Yes,Yes,No,29,Yes,No,No,No,No,95.8,3.9916666666666667,14.1,5,3,Low,Low,Short,1,Low,0.9994893732136672,High,1
3,1,Female,67,16,Sales,No,5,Yes,20000,4.2,0.31416,0.52584,NA,No,Unmarried,1,0,0,0,0,0,2,Lease,Domestic," $ 9,900.00 ",24,Yes,Yes,Disc,26,18,4241.7,No,50,78.45,1215.1499999999999,Yes,33.7,1619.75,Yes,Yes,32.849999999999994,1510.3,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,13,Yes,Yes,Yes,No,No,4345.2,86.904,145,7,5,High,Low,Long,6,High,0.015662594091455016,Low,2
3,4,Female,25,20,Sales,Yes,0,No,39000,17.2,1.562964,5.145036,NA,No,Unmarried,1,0,0,0,0,0,6,Own,Domestic," $ 15,900.00 ",31,No,No,AMEX,1,14,3284.7,No,5,13.5,24.3,Yes,40.2,149.95000000000002,Yes,Yes,23,79.05,Yes,Yes,Yes,4,Yes,Yes,Yes,No,Yes,29,Yes,Yes,Yes,Yes,No,253.3,50.660000000000004,76.7,8,6,High,Low,Short,5,Low,0.9954469693369187,High,1
4,3,Female,65,12,Crafts,No,22,Yes,11000,4.9,0.04312,0.49588,NA,No,Unmarried,1,8,1,1,0,0,2,Own,Domestic," $ 7,900.00 ",27,Yes,No,Mast,3,11,2164.9,Yes,13,13.950000000000001,71.1,No,0,0,No,No,0,0,No,No,No,No,No,No,No,No,No,17,No,No,No,No,No,71.1,5.4692307692307685,13.950000000000001,0,1,Low,Low,Short,1,Low,0.9998575124583678,High,1
4,3,Female,45,13,Professional,No,12,No,70000,8.6,0.9632,5.0568,NA,No,Unmarried,1,5,0,0,0,0,2,Own,Domestic," $ 29,900.00 ",18,No,Yes,Mast,27,10,2141.8,Yes,57,46.5,914.9,No,0,0,Yes,No,0,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,21,Yes,No,No,No,Yes,914.9,16.050877192982455,46.5,6,2,Low,Low,Long,2,Low,0.8942038539393458,High,2
5,3,Female,61,22,Sales,No,3,No,58000,14.7,5.831784,2.694216,NA,No,Unmarried,3,0,0,0,0,1,2,Own,Foreign," $ 32,200.00 ",28,Yes,Yes,Disc,14,7,1597.1,No,26,19.35,194.45000000000002,Yes,39.5,983,Yes,Yes,46.25,1144.75,Yes,Yes,Yes,4,No,Yes,Yes,No,Yes,20,Yes,No,No,No,No,2322.2,89.3153846153846,105.1,7,3,High,Low,Short,5,Low,0.9241530537906887,High,1
1,1,Male,38,15,Crafts,No,8,No,21000,10.1,0.462378,1.658622,NA,No,Unmarried,1,0,0,0,0,0,1,Own,Foreign," $ 11,700.00 ",25,Yes,Yes,Visa,20,8,1961.5,Yes,31,24.150000000000002,261.9,No,0,0,Yes,No,0,0,No,No,No,3,No,No,No,No,No,17,Yes,Yes,No,No,No,261.9,8.448387096774193,24.150000000000002,0,3,Low,Low,Short,1,Low,0.9983582870836101,High,1
5,2,Male,48,17,Professional,Yes,8,No,81000,2.7,1.428111,0.758889,NA,No,Married,5,7,3,2,0,1,1,Own,Foreign," $ 31,600.00 ",19,Yes,No,Disc,28,8,5175.2,No,61,80.4,1666,Yes,28.9,1737.4,Yes,No,0,0,No,No,No,No,Yes,No,No,No,No,23,No,No,No,No,Yes,3403.4,55.79344262295082,109.30000000000001,2,1,High,High,Long,8,High,0.020288326705193423,Low,2
3,1,Female,30,17,Sales,No,0,No,27000,11.4,1.01574,2.06226,NA,Yes,Unmarried,1,10,1,0,0,0,3,Own,Foreign," $ 20,300.00 ",23,No,Yes,Disc,12,9,2343.1,Yes,30,35.4,314.85,Yes,22.7,704.3,No,No,0,0,No,No,No,2,No,No,No,No,Yes,17,Yes,Yes,Yes,No,Yes,1019.15,33.971666666666664,58.099999999999994,1,4,Low,Low,Short,1,Low,0.9867384205227901,High,1
2,4,Male,33,15,Professional,Yes,3,No,32000,3.9,0.495456,0.752544,NA,No,Unmarried,2,4,0,0,2,1,1,Own,Domestic," $ 16,500.00 ",33,Yes,No,Mast,15,13,3343.4,Yes,35,33.6,426.9,Yes,22.6,790.15,Yes,No,0,0,Yes,Yes,No,2,No,No,No,No,Yes,18,Yes,Yes,Yes,No,Yes,1217.05,34.77285714285714,56.2,3,4,Low,Low,Short,1,Low,0.9620286760121458,High,1
3,1,Female,53,12,Service,No,14,No,70000,2.7,1.3797,0.5103,NA,No,Unmarried,4,5,0,0,0,1,2,Own,Foreign," $ 41,700.00 ",20,Yes,Yes,Mast,22,8,1913.3,Yes,46,33.6,469,No,0,0,Yes,No,0,0,No,No,No,Yes,No,No,No,No,No,21,Yes,Yes,No,No,Yes,469,10.195652173913043,33.6,1,3,Low,Low,Long,2,Low,0.9857970831051607,High,1
4,2,Male,37,15,Professional,No,10,No,78000,17.1,3.441204,9.896796,NA,No,Married,4,1,0,1,0,0,2,Own,Domestic," $ 34,800.00 ",27,Yes,Yes,Visa,19,10,4187.5,Yes,46,15.75,242.7,No,0,0,Yes,Yes,88,4029.8,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,18,Yes,No,Yes,Yes,No,4272.5,92.8804347826087,103.75,9,5,High,Low,Long,6,High,0.21859381414504567,Low,2
5,2,Male,43,9,Professional,No,13,No,59000,12.1,3.412442,3.726558,NA,No,Married,5,3,2,1,0,0,6,Own,Domestic," $ 33,200.00 ",28,No,No,Mast,25,4,1138.5,No,69,73.64999999999999,1720.2,No,0,0,Yes,No,0,0,No,No,No,No,No,No,No,No,No,25,No,No,No,No,Yes,1720.2,24.930434782608696,73.64999999999999,0,1,High,Low,Long,6,High,0.46908460845146743,Low,2
3,1,Male,68,13,Service,No,31,Yes,32000,20.7,0.351072,6.272928,NA,No,Married,2,8,0,0,0,1,4,Own,Foreign," $ 19,800.00 ",28,Yes,Yes,Disc,37,3,511.3,No,72,78.6,1877.4,No,0,0,Yes,No,0,0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,19,Yes,No,No,No,Yes,1877.4,26.075000000000003,78.6,6,2,High,Low,Long,6,High,0.41522917799275344,Low,2
3,5,Male,37,12,Labor,No,12,No,37000,16,1.27872,4.64128,NA,No,Unmarried,1,4,0,0,0,1,2,Lease,Domestic," $ 15,900.00 ",24,No,No,Mast,14,11,4028,No,26,23.55,172.05,No,0,0,No,No,0,0,Yes,No,No,No,No,No,No,No,No,16,No,No,No,No,No,172.05,6.617307692307692,23.55,1,1,Low,Low,Short,1,Low,0.996602963826928,High,1
3,2,Male,45,10,Sales,No,4,No,27000,15.3,0.272646,3.858354,NA,No,Unmarried,1,0,0,0,0,1,2,Own,Foreign," $ 14,500.00 ",26,No,Yes,Mast,23,18,5504.3,No,38,19.8,272.2,No,0,0,No,No,0,0,No,No,No,No,Yes,No,Yes,No,No,20,No,No,No,No,No,272.2,7.163157894736842,19.8,2,1,Low,High,Short,3,Low,0.9743458339408263,High,1
5,1,Male,76,8,Labor,No,22,Yes,9000,7.7,0.178101,0.514899,NA,No,Married,2,1,1,0,0,1,1,Lease,Foreign," $ 2,300.00 ",21,Yes,Yes,Disc,20,1,145,No,43,35.4,502.4,No,0,0,Yes,No,0,0,No,No,No,No,Yes,Yes,Yes,No,No,20,No,No,No,No,Yes,502.4,11.683720930232557,35.4,3,1,Low,Low,Long,2,Low,0.9962837682132456,High,1
2,1,Male,24,13,Sales,No,1,No,16000,7.1,0.10792,1.02808,NA,Yes,Unmarried,1,0,0,0,0,0,1,Own,Foreign," $ 7,000.00 ",31,Yes,Yes,Visa,4,6,1672.3,No,9,7.05,36.15,No,0,0,No,No,0,0,No,No,No,3,No,No,No,No,No,22,Yes,No,No,No,No,36.15,4.016666666666667,7.05,0,2,Low,Low,Short,1,Low,0.9999550715351966,High,1
2,1,Male,49,14,Crafts,Yes,20,No,85000,0.6,0.3213,0.1887,NA,No,Married,6,7,0,0,0,1,1,Own,Domestic," $ 33,800.00 ",31,Yes,Yes,AMEX,27,7,6875.6,No,49,23.25,393.65000000000003,No,0,0,Yes,Yes,35.349999999999994,1643,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,27,No,Yes,No,Yes,No,2036.65,41.56428571428572,58.599999999999994,6,3,Low,High,Long,4,High,0.33244067592421483,Low,3
